Topologija,Zacetno_A,Zacetno_B,Koncno,Koraki
Path,2,0,1.0,1
Path,2,0,3.0,19
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,2.0,2
Path,2,0,1.0,1
Path,2,0,2.0,4
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,1.0,11
Path,2,0,1.0,1
Path,2,0,2.0,2
Path,2,0,3.0,17
Path,2,0,2.0,6
Path,2,0,3.0,5
Path,2,0,2.0,2
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,2.0,2
Path,2,0,1.0,1
Path,2,0,1.0,3
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,2.0,4
Path,2,0,2.0,2
Path,2,0,2.0,2
Path,2,0,1.0,5
Path,2,0,1.0,3
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,2.0,16
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,4.0,10
Path,2,0,2.0,8
Path,2,0,1.0,1
Path,2,0,1.0,7
Path,2,0,3.0,13
Path,2,0,2.0,4
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,4.0,8
Path,2,0,1.0,1
Path,2,0,2.0,2
Path,2,0,2.0,2
Path,2,0,4.0,8
Path,2,0,1.0,1
Path,2,0,2.0,2
Path,2,0,1.0,1
Path,2,0,2.0,2
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,2.0,2
Path,2,0,1.0,1
Path,2,0,2.0,2
Path,2,0,1.0,1
Path,2,0,3.0,3
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,1.0,13
Path,2,0,2.0,2
Path,2,0,4.0,4
Path,2,0,1.0,3
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,3.0,5
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,2.0,2
Path,2,0,2.0,18
Path,2,0,1.0,1
Path,2,0,1.0,1
Path,2,0,2.0,2
Path,2,0,1.0,1
Path,2,0,1.0,3
Path,2,0,1.0,3
Path,2,0,3.0,3
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,1,,30
Path,2,2,3.0,1
Path,2,2,1.0,9
Path,2,2,1.0,1
Path,2,2,1.0,1
Path,2,2,1.0,1
Path,2,2,1.0,1
Path,2,2,2.0,18
Path,2,2,2.0,2
Path,2,2,1.0,3
Path,2,2,3.0,1
Path,2,2,1.0,1
Path,2,2,1.0,3
Path,2,2,2.0,2
Path,2,2,2.0,2
Path,2,2,2.0,4
Path,2,2,3.0,3
Path,2,2,2.0,4
Path,2,2,3.0,1
Path,2,2,3.0,5
Path,2,2,1.0,1
Path,2,2,3.0,3
Path,2,2,3.0,1
Path,2,2,1.0,1
Path,2,2,2.0,2
Path,2,2,3.0,1
Path,2,2,3.0,3
Path,2,2,3.0,1
Path,2,2,2.0,2
Path,2,2,3.0,1
Path,2,2,2.0,8
Path,2,2,3.0,5
Path,2,2,1.0,3
Path,2,2,3.0,1
Path,2,2,3.0,1
Path,2,2,4.0,8
Path,2,2,3.0,9
Path,2,2,3.0,15
Path,2,2,2.0,2
Path,2,2,2.0,2
Path,2,2,1.0,3
Path,2,2,3.0,3
Path,2,2,2.0,6
Path,2,2,2.0,8
Path,2,2,3.0,1
Path,2,2,3.0,1
Path,2,2,1.0,1
Path,2,2,3.0,1
Path,2,2,3.0,15
Path,2,2,2.0,8
Path,2,2,3.0,1
Path,2,2,1.0,1
Path,2,2,1.0,1
Path,2,2,3.0,1
Path,2,2,1.0,5
Path,2,2,3.0,3
Path,2,2,2.0,8
Path,2,2,3.0,1
Path,2,2,3.0,1
Path,2,2,1.0,1
Path,2,2,2.0,2
Path,2,2,1.0,1
Path,2,2,4.0,4
Path,2,2,1.0,1
Path,2,2,1.0,1
Path,2,2,3.0,1
Path,2,2,1.0,5
Path,2,2,1.0,3
Path,2,2,1.0,3
Path,2,2,2.0,2
Path,2,2,3.0,1
Path,2,2,3.0,1
Path,2,2,1.0,1
Path,2,2,1.0,1
Path,2,2,1.0,1
Path,2,2,3.0,1
Path,2,2,2.0,2
Path,2,2,2.0,10
Path,2,2,2.0,2
Path,2,2,1.0,3
Path,2,2,1.0,5
Path,2,2,3.0,1
Path,2,2,3.0,1
Path,2,2,1.0,1
Path,2,2,4.0,4
Path,2,2,1.0,1
Path,2,2,3.0,1
Path,2,2,4.0,4
Path,2,2,1.0,3
Path,2,2,1.0,1
Path,2,2,1.0,1
Path,2,2,2.0,6
Path,2,2,2.0,12
Path,2,2,3.0,1
Path,2,2,1.0,1
Path,2,2,1.0,1
Path,2,2,2.0,4
Path,2,2,3.0,1
Path,2,2,1.0,3
Path,2,2,4.0,8
Path,2,2,3.0,1
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,3,,30
Path,2,4,2.0,2
Path,2,4,4.0,4
Path,2,4,2.0,2
Path,2,4,3.0,9
Path,2,4,3.0,5
Path,2,4,3.0,7
Path,2,4,3.0,7
Path,2,4,2.0,30
Path,2,4,3.0,3
Path,2,4,2.0,4
Path,2,4,2.0,2
Path,2,4,2.0,14
Path,2,4,3.0,1
Path,2,4,4.0,2
Path,2,4,3.0,1
Path,2,4,2.0,2
Path,2,4,2.0,2
Path,2,4,1.0,15
Path,2,4,3.0,1
Path,2,4,3.0,1
Path,2,4,3.0,7
Path,2,4,3.0,9
Path,2,4,2.0,4
Path,2,4,2.0,4
Path,2,4,2.0,4
Path,2,4,3.0,1
Path,2,4,4.0,2
Path,2,4,3.0,3
Path,2,4,3.0,3
Path,2,4,3.0,1
Path,2,4,3.0,1
Path,2,4,1.0,5
Path,2,4,4.0,2
Path,2,4,3.0,1
Path,2,4,3.0,1
Path,2,4,1.0,3
Path,2,4,3.0,1
Path,2,4,3.0,11
Path,2,4,4.0,2
Path,2,4,3.0,1
Path,2,4,1.0,5
Path,2,4,3.0,9
Path,2,4,4.0,6
Path,2,4,3.0,3
Path,2,4,2.0,2
Path,2,4,3.0,1
Path,2,4,2.0,6
Path,2,4,1.0,7
Path,2,4,4.0,10
Path,2,4,1.0,9
Path,2,4,4.0,8
Path,2,4,2.0,8
Path,2,4,2.0,6
Path,2,4,3.0,3
Path,2,4,3.0,1
Path,2,4,3.0,9
Path,2,4,4.0,4
Path,2,4,2.0,4
Path,2,4,4.0,4
Path,2,4,1.0,3
Path,2,4,2.0,6
Path,2,4,2.0,2
Path,2,4,2.0,4
Path,2,4,4.0,2
Path,2,4,2.0,8
Path,2,4,4.0,2
Path,2,4,3.0,1
Path,2,4,3.0,9
Path,2,4,3.0,1
Path,2,4,3.0,1
Path,2,4,3.0,5
Path,2,4,3.0,5
Path,2,4,2.0,12
Path,2,4,2.0,2
Path,2,4,3.0,1
Path,2,4,4.0,2
Path,2,4,2.0,2
Path,2,4,3.0,3
Path,2,4,1.0,5
Path,2,4,1.0,3
Path,2,4,2.0,10
Path,2,4,4.0,12
Path,2,4,2.0,6
Path,2,4,4.0,4
Path,2,4,2.0,10
Path,2,4,1.0,5
Path,2,4,3.0,1
Path,2,4,4.0,4
Path,2,4,4.0,2
Path,2,4,1.0,5
Path,2,4,2.0,4
Path,2,4,2.0,4
Path,2,4,3.0,7
Path,2,4,2.0,4
Path,2,4,3.0,1
Path,2,4,4.0,4
Path,2,4,2.0,2
Path,2,4,3.0,1
Path,2,4,4.0,6
Path,2,4,1.0,5
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,2,5,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,0,,30
Path,3,1,3.0,4
Path,3,1,2.0,1
Path,3,1,2.0,3
Path,3,1,2.0,5
Path,3,1,4.0,15
Path,3,1,2.0,9
Path,3,1,2.0,1
Path,3,1,3.0,2
Path,3,1,2.0,3
Path,3,1,3.0,12
Path,3,1,4.0,5
Path,3,1,3.0,2
Path,3,1,2.0,1
Path,3,1,3.0,6
Path,3,1,2.0,3
Path,3,1,4.0,7
Path,3,1,2.0,1
Path,3,1,2.0,1
Path,3,1,3.0,8
Path,3,1,2.0,1
Path,3,1,2.0,5
Path,3,1,4.0,3
Path,3,1,2.0,15
Path,3,1,3.0,18
Path,3,1,2.0,1
Path,3,1,1.0,2
Path,3,1,4.0,5
Path,3,1,1.0,2
Path,3,1,2.0,1
Path,3,1,2.0,1
Path,3,1,3.0,6
Path,3,1,1.0,2
Path,3,1,1.0,2
Path,3,1,4.0,3
Path,3,1,1.0,10
Path,3,1,3.0,10
Path,3,1,2.0,3
Path,3,1,3.0,2
Path,3,1,2.0,21
Path,3,1,2.0,1
Path,3,1,2.0,1
Path,3,1,2.0,1
Path,3,1,2.0,1
Path,3,1,1.0,4
Path,3,1,1.0,2
Path,3,1,2.0,5
Path,3,1,1.0,4
Path,3,1,3.0,2
Path,3,1,1.0,6
Path,3,1,2.0,13
Path,3,1,1.0,2
Path,3,1,4.0,5
Path,3,1,1.0,2
Path,3,1,1.0,2
Path,3,1,4.0,3
Path,3,1,1.0,2
Path,3,1,2.0,5
Path,3,1,1.0,6
Path,3,1,3.0,6
Path,3,1,2.0,7
Path,3,1,3.0,8
Path,3,1,1.0,4
Path,3,1,1.0,2
Path,3,1,1.0,8
Path,3,1,3.0,4
Path,3,1,1.0,6
Path,3,1,3.0,2
Path,3,1,1.0,2
Path,3,1,2.0,11
Path,3,1,4.0,3
Path,3,1,2.0,3
Path,3,1,1.0,2
Path,3,1,1.0,6
Path,3,1,2.0,1
Path,3,1,4.0,3
Path,3,1,2.0,5
Path,3,1,1.0,2
Path,3,1,4.0,3
Path,3,1,2.0,3
Path,3,1,2.0,5
Path,3,1,1.0,2
Path,3,1,1.0,2
Path,3,1,1.0,6
Path,3,1,1.0,4
Path,3,1,1.0,2
Path,3,1,2.0,1
Path,3,1,3.0,4
Path,3,1,4.0,13
Path,3,1,2.0,1
Path,3,1,2.0,1
Path,3,1,3.0,10
Path,3,1,4.0,3
Path,3,1,2.0,1
Path,3,1,1.0,4
Path,3,1,3.0,6
Path,3,1,2.0,1
Path,3,1,1.0,2
Path,3,1,1.0,2
Path,3,1,2.0,1
Path,3,1,1.0,2
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,2,,30
Path,3,3,4.0,3
Path,3,3,4.0,1
Path,3,3,3.0,4
Path,3,3,2.0,9
Path,3,3,3.0,18
Path,3,3,2.0,1
Path,3,3,4.0,11
Path,3,3,2.0,1
Path,3,3,2.0,3
Path,3,3,2.0,1
Path,3,3,2.0,1
Path,3,3,3.0,2
Path,3,3,3.0,2
Path,3,3,4.0,1
Path,3,3,4.0,1
Path,3,3,2.0,1
Path,3,3,4.0,1
Path,3,3,4.0,1
Path,3,3,4.0,1
Path,3,3,2.0,1
Path,3,3,2.0,1
Path,3,3,3.0,2
Path,3,3,2.0,1
Path,3,3,3.0,4
Path,3,3,4.0,1
Path,3,3,2.0,1
Path,3,3,3.0,2
Path,3,3,4.0,1
Path,3,3,3.0,2
Path,3,3,2.0,1
Path,3,3,2.0,1
Path,3,3,3.0,6
Path,3,3,3.0,2
Path,3,3,4.0,1
Path,3,3,3.0,2
Path,3,3,2.0,1
Path,3,3,2.0,1
Path,3,3,3.0,2
Path,3,3,4.0,1
Path,3,3,4.0,7
Path,3,3,4.0,1
Path,3,3,4.0,1
Path,3,3,2.0,1
Path,3,3,1.0,4
Path,3,3,2.0,1
Path,3,3,3.0,2
Path,3,3,4.0,1
Path,3,3,4.0,1
Path,3,3,4.0,1
Path,3,3,2.0,1
Path,3,3,1.0,10
Path,3,3,3.0,12
Path,3,3,4.0,1
Path,3,3,4.0,1
Path,3,3,1.0,8
Path,3,3,4.0,1
Path,3,3,4.0,1
Path,3,3,2.0,1
Path,3,3,2.0,3
Path,3,3,4.0,5
Path,3,3,2.0,1
Path,3,3,2.0,1
Path,3,3,3.0,2
Path,3,3,4.0,1
Path,3,3,3.0,8
Path,3,3,2.0,1
Path,3,3,4.0,1
Path,3,3,4.0,1
Path,3,3,2.0,1
Path,3,3,4.0,5
Path,3,3,4.0,9
Path,3,3,2.0,5
Path,3,3,4.0,1
Path,3,3,4.0,5
Path,3,3,2.0,1
Path,3,3,2.0,1
Path,3,3,4.0,1
Path,3,3,2.0,1
Path,3,3,2.0,17
Path,3,3,4.0,5
Path,3,3,4.0,1
Path,3,3,2.0,1
Path,3,3,4.0,1
Path,3,3,3.0,8
Path,3,3,2.0,11
Path,3,3,4.0,7
Path,3,3,3.0,2
Path,3,3,4.0,1
Path,3,3,2.0,1
Path,3,3,3.0,2
Path,3,3,4.0,5
Path,3,3,4.0,1
Path,3,3,2.0,1
Path,3,3,3.0,2
Path,3,3,3.0,6
Path,3,3,3.0,2
Path,3,3,4.0,1
Path,3,3,2.0,1
Path,3,3,2.0,1
Path,3,3,4.0,3
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,4,,30
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,2.0,3
Path,3,5,3.0,2
Path,3,5,1.0,6
Path,3,5,3.0,4
Path,3,5,4.0,1
Path,3,5,2.0,11
Path,3,5,4.0,1
Path,3,5,1.0,8
Path,3,5,4.0,3
Path,3,5,4.0,1
Path,3,5,4.0,3
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,3.0,2
Path,3,5,3.0,2
Path,3,5,4.0,1
Path,3,5,4.0,5
Path,3,5,3.0,2
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,3.0,4
Path,3,5,2.0,9
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,2.0,11
Path,3,5,4.0,1
Path,3,5,1.0,4
Path,3,5,1.0,6
Path,3,5,4.0,1
Path,3,5,2.0,5
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,3.0,6
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,3.0,2
Path,3,5,3.0,4
Path,3,5,4.0,3
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,4.0,3
Path,3,5,2.0,3
Path,3,5,3.0,4
Path,3,5,2.0,5
Path,3,5,4.0,1
Path,3,5,2.0,7
Path,3,5,3.0,4
Path,3,5,3.0,2
Path,3,5,3.0,2
Path,3,5,3.0,2
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,1.0,26
Path,3,5,4.0,1
Path,3,5,4.0,5
Path,3,5,3.0,12
Path,3,5,4.0,1
Path,3,5,1.0,4
Path,3,5,4.0,1
Path,3,5,4.0,3
Path,3,5,4.0,7
Path,3,5,3.0,2
Path,3,5,4.0,3
Path,3,5,2.0,7
Path,3,5,4.0,1
Path,3,5,4.0,5
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,3.0,2
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,2.0,3
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,3.0,10
Path,3,5,4.0,1
Path,3,5,3.0,2
Path,3,5,4.0,3
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,3.0,6
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,3.0,4
Path,3,5,3.0,2
Path,3,5,4.0,1
Path,3,5,4.0,1
Path,3,5,2.0,15
Path,3,5,4.0,1
Path,4,0,4.0,6
Path,4,0,4.0,14
Path,4,0,2.0,2
Path,4,0,3.0,5
Path,4,0,1.0,5
Path,4,0,2.0,4
Path,4,0,4.0,8
Path,4,0,3.0,5
Path,4,0,1.0,11
Path,4,0,1.0,5
Path,4,0,1.0,7
Path,4,0,2.0,20
Path,4,0,2.0,16
Path,4,0,3.0,3
Path,4,0,3.0,13
Path,4,0,3.0,3
Path,4,0,3.0,5
Path,4,0,3.0,23
Path,4,0,2.0,4
Path,4,0,2.0,2
Path,4,0,2.0,2
Path,4,0,3.0,13
Path,4,0,4.0,10
Path,4,0,3.0,3
Path,4,0,1.0,7
Path,4,0,1.0,5
